difficulty_result,seq_length_train,batch_train,num_layers_train,onset_weight_train,maxpool_timescale_train,precision_micro,recall_micro,f1_micro,precision_chart,recall_chart,f1_chart,difficulty_mode
all_diff,20480,32,2,64,4800,0.8727529080014100,0.8002824858757060,0.7981555853041800,0.8888489456760740,0.8088057401334510,0.807909257234809,all_diff
easy,20480,32,2,64,512,0.9208261617900170,0.8822695035460990,0.8660391020999280,0.9242529035890600,0.8830265704428490,0.8650380942032330,beginner
hard,20480,32,2,64,512,0.9015918958031840,0.7865911237016050,0.7778915046059370,0.9036004791360950,0.7860029153116160,0.7767397118267040,intermediate
expert,20480,32,2,64,512,0.8665966386554620,0.8083090379008750,0.7775643488282750,0.8666289932103980,0.8058193457961880,0.7758718474121500,advanced
expertplus,20480,32,2,64,512,0.875,0.7920792079207920,0.7960199004975130,0.8800773694390720,0.7927746741154560,0.7981358842286000,expert
all_diff,20480,32,2,64,512,0.8818181818181820,0.8121468926553670,0.7941043765979850,0.8944304826861100,0.8215102164083070,0.8017504542776590,all_diff
easy,20480,32,2,64,1472,0.919407894736842,0.8567375886524820,0.855457227138643,0.9223348165203020,0.857604714179606,0.8535453958886360,beginner
hard,20480,32,2,64,1472,0.9138686131386860,0.7639282341831920,0.7894190871369290,0.9114625457862680,0.7648444065022500,0.7864808882344210,intermediate
expert,20480,32,2,64,1472,0.8803046789989120,0.8002915451895040,0.7754662840746060,0.8815066412913070,0.796942912109577,0.7764096620463940,advanced
expertplus,20480,32,2,64,1472,0.8637770897832820,0.754950495049505,0.7896103896103900,0.8800950806118230,0.7566480446927380,0.7924800959755700,expert
all_diff,20480,32,2,64,1472,0.8855967078189300,0.7889830508474580,0.7918984453002420,0.891785818705147,0.7960689555106030,0.801017856341175,all_diff
easy,20480,32,2,64,3968,0.9050535987748850,0.8893617021276600,0.8703976435935200,0.9090447908067800,0.8901289476995240,0.8687155785737190,beginner
hard,20480,32,2,64,3968,0.91123439667129,0.7988668555240790,0.7850278199291860,0.9154553720198030,0.7985219695865080,0.7844896797360140,intermediate
expert,20480,32,2,64,3968,0.88,0.8396501457725950,0.7765595463138000,0.8899205240526520,0.8371041130270810,0.7764579353560520,advanced
expertplus,20480,32,2,64,3968,0.8545454545454550,0.7920792079207920,0.8050632911392410,0.8688780487804880,0.7973432650527620,0.8109150326797390,expert
all_diff,20480,32,2,64,3968,0.8881195335276970,0.8313559322033900,0.7951125018626140,0.9004128742098140,0.8384620099771930,0.8044413711062450,all_diff
easy,20480,32,2,64,5568,0.914790996784566,0.8666666666666670,0.8575734740015070,0.9170981097091440,0.867391777488869,0.854915898461897,beginner
hard,20480,32,2,64,5568,0.8817204301075270,0.7658168083097260,0.780638516992791,0.888406865473405,0.766451532077454,0.7786225823955590,intermediate
expert,20480,32,2,64,5568,0.846911369740376,0.8032069970845480,0.7706708268330730,0.8521862078349220,0.8009174043771000,0.7711180631425430,advanced
expertplus,20480,32,2,64,5568,0.865814696485623,0.7722772277227720,0.7969348659003830,0.8750213346987540,0.7744258224705150,0.7994206425840930,expert
all_diff,20480,32,2,64,5568,0.8641043239533290,0.7983050847457630,0.7896420411271900,0.8749430430717020,0.8060689370543000,0.7976179489305650,all_diff
easy,20480,32,2,64,192,0.9105431309904150,0.8638297872340430,0.8644428672817600,0.9144501741808610,0.8647697948334860,0.8633873309346380,beginner
hard,20480,32,2,64,192,0.8632768361581920,0.7762039660056660,0.7860082304526750,0.8707032522866740,0.7766204238597320,0.7857071266936000,intermediate
expert,20480,32,2,64,192,0.8642095053346270,0.7944606413994170,0.7768178545716340,0.8685397605122670,0.7929621041754530,0.7773711195569850,advanced
expertplus,20480,32,2,64,192,0.8532934131736530,0.7673267326732670,0.787012987012987,0.8722961249277040,0.7688392302917440,0.7912190662206250,expert
all_diff,20480,32,2,64,192,0.8689530685920580,0.7971751412429380,0.7948641385488210,0.8797974864553370,0.8046770398635940,0.8040947764233600,all_diff
easy,20480,32,2,64,1152,0.8905950095969290,0.8680851063829790,0.8671931083991390,0.8932567122221810,0.8689846801455500,0.8654178477918910,beginner
hard,20480,32,2,64,1152,0.8753351206434320,0.7790368271954670,0.7844559585492230,0.8770256963651290,0.7809359260891520,0.7834079088590940,intermediate
expert,20480,32,2,64,1152,0.8338249754178960,0.8039358600583090,0.7809094325441560,0.8334546507000670,0.803722381639661,0.7792707458606700,advanced
expertplus,20480,32,2,64,1152,0.8231884057971010,0.7896039603960400,0.7903430749682340,0.8481826241134750,0.7911235257603970,0.7914988814317670,expert
all_diff,20480,32,2,64,1152,0.8560311284046690,0.8059322033898310,0.7953082534687460,0.8666792450343970,0.8132877518763260,0.8047939141629220,all_diff
easy,20480,32,2,64,64,0.9181380417335470,0.8680851063829790,0.8639405204460970,0.9205373954213090,0.8697120524658580,0.8618797564747390,beginner
hard,20480,32,2,64,64,0.8725490196078430,0.789423984891407,0.7806122448979590,0.8797151408021840,0.7905312651379540,0.7801817990160020,intermediate
expert,20480,32,2,64,64,0.8540692235734330,0.8192419825072890,0.7698229407236340,0.8604993791565460,0.818861947384684,0.7678413265231140,advanced
expertplus,20480,32,2,64,64,0.865814696485623,0.7896039603960400,0.7955112219451370,0.8735531914893620,0.7911235257603970,0.7985967130214920,expert
all_diff,20480,32,2,64,64,0.8706556789681120,0.8124293785310730,0.7891630089299230,0.8834500261069000,0.8192539984649130,0.7990999120191230,all_diff
easy,20480,32,2,64,8320,0.9137254901960780,0.8709219858156030,0.8617886178861790,0.9178813039232960,0.871778418553777,0.8597396269176360,beginner
hard,20480,32,2,64,8320,0.9069423929098970,0.7695939565627950,0.7826525466464950,0.9098478373088700,0.7690157464821570,0.7837288579017710,intermediate
expert,20480,32,2,64,8320,0.8669902912621360,0.8017492711370260,0.781491002570694,0.8740940888223770,0.7997497944758580,0.7808727183181190,advanced
expertplus,20480,32,2,64,8320,0.8805970149253730,0.7599009900990100,0.7932816537467700,0.8980225129297230,0.7616014897579140,0.7976133002413900,expert
all_diff,20480,32,2,64,8320,0.8819012797074950,0.7980225988700560,0.7936826992103370,0.8944197209911530,0.8073277575138850,0.8024771902224990,all_diff
easy,20480,32,2,64,8704,0.9319470699432890,0.900709219858156,0.8617886178861790,0.9357212497120870,0.9022420545276770,0.8608816735237230,beginner
hard,20480,32,2,64,8704,0.8763297872340430,0.8016997167138810,0.7806580259222330,0.8838552350402170,0.8034859780280190,0.7810813842094730,intermediate
expert,20480,32,2,64,8704,0.8627049180327870,0.8345481049562680,0.778585086042065,0.8675646467333620,0.8340327512548830,0.7786025475474150,advanced
expertplus,20480,32,2,64,8704,0.873015873015873,0.7648514851485150,0.782608695652174,0.8826243980738360,0.7637616387337060,0.7841523134076330,expert
all_diff,20480,32,2,64,8704,0.8814638027048530,0.8299435028248590,0.7945084145261290,0.8948956284688850,0.8414103473616620,0.8032459015530370,all_diff
easy,20480,32,2,64,6208,0.918228279386712,0.8851063829787230,0.8601346297681380,0.921339783682552,0.8864786544911710,0.8580605556298470,beginner
hard,20480,32,2,64,6208,0.9182481751824820,0.7875354107648730,0.7853457172342620,0.9196898214980420,0.7878270359799350,0.7837775606616390,intermediate
expert,20480,32,2,64,6208,0.8957399103139010,0.8243440233236150,0.7692307692307690,0.8949657121140120,0.8225859052320050,0.7684938993393740,advanced
expertplus,20480,32,2,64,6208,0.8778625954198470,0.7945544554455450,0.8075471698113210,0.8961506329927380,0.7972811918063310,0.8106953106953110,expert
all_diff,20480,32,2,64,6208,0.8975752508361200,0.8177966101694920,0.7889241942805270,0.903690388856864,0.8274899830613190,0.7985224938838690,all_diff
easy,20480,32,2,64,4608,0.9320388349514570,0.8907801418439720,0.862914862914863,0.9384917620567920,0.8919958147097970,0.8617367586509390,beginner
hard,20480,32,2,64,4608,0.9552772808586760,0.7847025495750710,0.7882926829268290,0.9550461066492080,0.7854479919991200,0.788837788416332,intermediate
expert,20480,32,2,64,4608,0.9162087912087910,0.8250728862973760,0.7808471454880300,0.9152248553623990,0.8232994240917810,0.7812559583169870,advanced
expertplus,20480,32,2,64,4608,0.8737864077669900,0.7846534653465350,0.7969735182849940,0.8893638676844780,0.7872501551831160,0.7973893995747500,expert
all_diff,20480,32,2,64,4608,0.926509186351706,0.8172316384180790,0.7988980716253440,0.9333235930016540,0.8251885455004300,0.8081522263111350,all_diff
easy,20480,32,2,64,1024,0.9058084772370490,0.8865248226950350,0.8608885651857250,0.9081647160262420,0.8876513627239830,0.8591328060410320,beginner
hard,20480,32,2,64,1024,0.8693877551020410,0.7743153918791310,0.7780040733197560,0.8694303434830810,0.7734545719499790,0.77779252178463,intermediate
expert,20480,32,2,64,1024,0.8498062015503880,0.8112244897959180,0.7799025121859770,0.8488173311788440,0.8082188812031280,0.7798153667713320,advanced
expertplus,20480,32,2,64,1024,0.8459302325581400,0.7797029702970300,0.8025806451612900,0.8629918981481480,0.7788081936685290,0.8054639021277170,expert
all_diff,20480,32,2,64,1024,0.8568694986605430,0.8081920903954800,0.7951197738431780,0.8613657771033070,0.8148697662191470,0.8035375712914070,all_diff
easy,20480,32,2,64,64,0.9282178217821780,0.8567375886524820,0.8611729769858950,0.9275587751443000,0.8578401854544980,0.8592013313884060,beginner
hard,20480,32,2,64,64,0.919614147909968,0.773371104815864,0.7848227658512230,0.9201466220081360,0.7746550915601510,0.7853894473225630,intermediate
expert,20480,32,2,64,64,0.8947368421052630,0.7900874635568510,0.7767790262172290,0.895356237670842,0.7879464012449640,0.774527790308321,advanced
expertplus,20480,32,2,64,64,0.8638297872340430,0.7797029702970300,0.7878787878787880,0.8805882352941180,0.7799503414028550,0.7909243697478990,expert
all_diff,20480,32,2,64,64,0.905102527420124,0.7923728813559320,0.7920821114369500,0.9122435255881560,0.8017765696922610,0.8027351440507060,all_diff
easy,20480,32,2,64,512,0.9222042139384120,0.8794326241134750,0.8608169440242060,0.9242840424923580,0.8803962770191040,0.8588995684475380,beginner
hard,20480,32,2,64,512,0.9153645833333330,0.7705382436260620,0.7839092315626610,0.917428995478412,0.7704612646788690,0.7824445998779460,intermediate
expert,20480,32,2,64,512,0.8814070351758790,0.8104956268221580,0.7775700934579440,0.8879218849785120,0.8092352749261850,0.7778830319480980,advanced
expertplus,20480,32,2,64,512,0.8586956521739130,0.7896039603960400,0.8132992327365730,0.8804347826086960,0.7922656734947240,0.8177365402994580,expert
all_diff,20480,32,2,64,512,0.8929903057419840,0.8090395480225990,0.7940719830628090,0.9010930821758940,0.8177718667717100,0.8030041912278640,all_diff
easy,20480,32,2,64,192,0.9170653907496010,0.8652482269503550,0.8633633633633630,0.9191739308983600,0.8654542689108890,0.8618040946024010,beginner
hard,20480,32,2,64,192,0.8974042027194070,0.7780925401322000,0.7862634546386470,0.9011899182638090,0.7783331634366960,0.7833459813164390,intermediate
expert,20480,32,2,64,192,0.8437783832879200,0.8075801749271140,0.7777362719462080,0.852417670633795,0.8078537257129730,0.7766295243119680,advanced
expertplus,20480,32,2,64,192,0.8456973293768550,0.7970297029702970,0.7990074441687350,0.8641021470396880,0.8000744878957170,0.8002585649644470,expert
all_diff,20480,32,2,64,192,0.8707649318896260,0.8084745762711870,0.7969029184038120,0.884168741789178,0.8152215159713480,0.8050449207026020,all_diff
easy,20480,32,2,64,128,0.9334500875656740,0.8638297872340430,0.8577946768060840,0.9377465477466510,0.864086107897754,0.8551928851495200,beginner
hard,20480,32,2,64,128,0.8817610062893080,0.7818696883852690,0.7875,0.8930126958224050,0.7826703949847850,0.7853377496323700,intermediate
expert,20480,32,2,64,128,0.8578154425612050,0.8170553935860060,0.779607843137255,0.8636635335716070,0.8164472797155010,0.780456031048859,advanced
expertplus,20480,32,2,64,128,0.8714733542319750,0.7995049504950500,0.7964601769911510,0.8800065794884450,0.8005834885164490,0.7977402227402230,expert
all_diff,20480,32,2,64,128,0.8795888399412630,0.8048022598870060,0.7931565967940810,0.896438549520032,0.8108458481617260,0.8003956331729080,all_diff
easy,20480,32,2,64,256,0.9267241379310340,0.8652482269503550,0.8687315634218290,0.9302416450581840,0.8669155418693110,0.8670026352347080,beginner
hard,20480,32,2,64,256,0.8968609865470850,0.7762039660056660,0.7814504193389250,0.8997971779435020,0.7772814594516900,0.7823914745745170,intermediate
expert,20480,32,2,64,256,0.8713826366559490,0.8185131195335280,0.7762589928057550,0.872257412753422,0.8166400018114020,0.7776585249336770,advanced
expertplus,20480,32,2,64,256,0.8548387096774190,0.7846534653465350,0.7788697788697790,0.8648190045248870,0.7872501551831160,0.7796340929009640,expert
all_diff,20480,32,2,64,256,0.8868488471391970,0.8076271186440680,0.7939350180505420,0.8981584870434460,0.8158737608717990,0.8042016144432360,all_diff
easy,20480,32,2,64,128,0.8946564885496180,0.8780141843971630,0.865021770682148,0.896428849193741,0.8788115079605880,0.8633371295725190,beginner
hard,20480,32,2,64,128,0.8430735930735930,0.8016997167138810,0.7856782652546650,0.8511279820271370,0.8032081810566820,0.7836215652215060,intermediate
expert,20480,32,2,64,128,0.819620253164557,0.8345481049562680,0.7860394537177540,0.8283030084509650,0.8344201476873550,0.7836999930736540,advanced
expertplus,20480,32,2,64,128,0.8580441640378550,0.7871287128712870,0.7851851851851850,0.8695993548934730,0.7900434512725020,0.7860820145035400,expert
all_diff,20480,32,2,64,128,0.8429335851432170,0.8259887005649720,0.79737978264106,0.8550458860199270,0.8327556053534820,0.8045557853011010,all_diff
easy,20480,32,2,64,2944,0.913793103448276,0.8609929078014190,0.8682055100521220,0.9163449675300170,0.8618118689806010,0.866250244614913,beginner
hard,20480,32,2,64,2944,0.8740740740740740,0.7705382436260620,0.7953037263910160,0.8746045714654240,0.7711928850820680,0.795352497194026,intermediate
expert,20480,32,2,64,2944,0.8424870466321240,0.8141399416909620,0.7768469154607770,0.840882105146769,0.8123439030007200,0.7759778101347320,advanced
expertplus,20480,32,2,64,2944,0.8535825545171340,0.806930693069307,0.7970297029702970,0.8681254680089860,0.8089633767846060,0.7974560112293250,expert
all_diff,20480,32,2,64,2944,0.8579212070410730,0.8033898305084750,0.7972446840371370,0.868970191933049,0.8064378504047470,0.8068328461200640,all_diff
easy,20480,32,2,64,384,0.9046153846153850,0.8765957446808510,0.8678966789667900,0.9076174536019970,0.8773613276647410,0.865980567274194,beginner
hard,20480,32,2,64,384,0.8588888888888890,0.7790368271954670,0.7891781521184280,0.8679540999607510,0.780242945743536,0.7868962294494440,intermediate
expert,20480,32,2,64,384,0.8170103092783510,0.8112244897959180,0.7759072203516650,0.8235247919242070,0.8088970770059960,0.7774301841275960,advanced
expertplus,20480,32,2,64,384,0.8338028169014090,0.8094059405940600,0.7985166872682320,0.8443380432598940,0.813469894475481,0.7993713040771860,expert
all_diff,20480,32,2,64,384,0.8476863753213370,0.8084745762711870,0.7934493951018000,0.8644783312890010,0.81405619284767,0.8026516141742390,all_diff
easy,20480,32,2,64,64,0.9111842105263160,0.875177304964539,0.8535502958579880,0.9125773550067160,0.8761850430852970,0.8517033039971560,beginner
hard,20480,32,2,64,64,0.8514619883040940,0.7998111425873470,0.7822539520652730,0.8649327441116620,0.8007400766721450,0.7811586587314540,intermediate
expert,20480,32,2,64,64,0.8400357462019660,0.8367346938775510,0.7822393822393820,0.8486098652651160,0.8356236480337410,0.7806129390465440,advanced
expertplus,20480,32,2,64,64,0.8534201954397400,0.7698019801980200,0.7852437417654810,0.8677203507152750,0.7727746741154560,0.7873488067996080,expert
all_diff,20480,32,2,64,64,0.8534836065573770,0.8254237288135590,0.7919564560024190,0.8691350762081130,0.8331882497112810,0.7998982540882270,all_diff
easy,20480,32,2,64,64,0.9,0.8680851063829790,0.8669590643274850,0.9060383193733130,0.868717542151533,0.8656938517117700,beginner
hard,20480,32,2,64,64,0.918825561312608,0.7724268177525970,0.7854291417165670,0.9170757666302020,0.7725179760790270,0.785733372246997,intermediate
expert,20480,32,2,64,64,0.8846153846153850,0.8185131195335280,0.7829286239882270,0.8811672597193680,0.8170091054447210,0.7841442065061920,advanced
expertplus,20480,32,2,64,64,0.8675213675213680,0.801980198019802,0.7985074626865670,0.8822549399457570,0.8010924891371820,0.799162076091531,expert
all_diff,20480,32,2,64,64,0.895492818226845,0.8101694915254240,0.7990788716177320,0.9002288542850110,0.8162187149778660,0.8088749385255140,all_diff
easy,20480,32,2,64,1856,0.8984126984126980,0.8723404255319150,0.8594202898550730,0.9018698087507970,0.8730581033818980,0.8574711818723800,beginner
hard,20480,32,2,64,1856,0.8704358068315670,0.7875354107648730,0.7776649746192890,0.875438841355221,0.7869220360850960,0.7761891659257640,intermediate
expert,20480,32,2,64,1856,0.83348095659876,0.8338192419825070,0.777306059436511,0.8393013051361060,0.8330737873620310,0.774718391415369,advanced
